Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Active ingredient (product.metafields.shopify.active-ingredient),Age group (product.metafields.shopify.age-group),Application method (product.metafields.shopify.application-method),Caffeine content (product.metafields.shopify.caffeine-content),Coffee product form (product.metafields.shopify.coffee-product-form),Coffee roast (product.metafields.shopify.coffee-roast),Color (product.metafields.shopify.color-pattern),Constitutive ingredients (product.metafields.shopify.constitutive-ingredients),Cosmetic function (product.metafields.shopify.cosmetic-function),Country (product.metafields.shopify.country),Detailed ingredients (product.metafields.shopify.detailed-ingredients),Dietary preferences (product.metafields.shopify.dietary-preferences),Dietary supplements (product.metafields.shopify.dietary-supplements),Dietary use (product.metafields.shopify.dietary-use),Dispenser type (product.metafields.shopify.dispenser-type),Flavor (product.metafields.shopify.flavor),Gardening use (product.metafields.shopify.gardening-use),Heat function (product.metafields.shopify.heat-function),Ingredient category (product.metafields.shopify.ingredient-category),Massage technique (product.metafields.shopify.massage-technique),Muscle stimulator design (product.metafields.shopify.muscle-stimulator-design),Nutrient content (product.metafields.shopify.nutrient-content),Power source (product.metafields.shopify.power-source),Product certifications & standards (product.metafields.shopify.product-certifications-standards),Product form (product.metafields.shopify.product-form),Skin care effect (product.metafields.shopify.skin-care-effect),Skin care features (product.metafields.shopify.skin-care-features),Suitable for hair type (product.metafields.shopify.suitable-for-hair-type),Suitable for skin type (product.metafields.shopify.suitable-for-skin-type),Suitable space (product.metafields.shopify.suitable-space),Target gender (product.metafields.shopify.target-gender),Water filter application (product.metafields.shopify.water-filter-application),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
nutrinal-sweet-night,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/rn-image_picker_lib_temp_2db59e98-e2e7-4251-b0eb-9d0d5d9a62e6.jpg?v=1743867482,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nutrinal-sweet-night,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/rn-image_picker_lib_temp_5ae78f12-c1c3-4327-a7a8-9d7549d2114b.jpg?v=1743867482,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nutrinal-sweet-night,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/rn-image_picker_lib_temp_46fc6ccc-b8d5-45ab-a326-6a92fbc0e691.jpg?v=1743867482,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s-mone-cleansing-water-cotton-pads,S’MONE Cleansing Water + Cotton Pads,"<p>Gentle, Deep Cleansing with French Purity – No Rinsing Needed</p>
<p><br></p>
<p>A premium micellar cleansing solution made with pure French water, designed to remove makeup, dirt, and excess oil without stripping your skin. Infused with soothing botanical extracts, it cleanses deeply while preserving hydration and balance—ideal even for sensitive skin.</p>
<p><br></p>
<p>Key Benefits:</p>
<p> • Made with high-quality French water for maximum purity</p>
<p> • Gently removes makeup and impurities without irritation</p>
<p> • No rinsing required – convenient and travel-friendly</p>
<p> • Alcohol-free, fragrance-free, and non-drying</p>
<p> • Includes soft, premium cotton pads for smooth application</p>
<p><br></p>
<p>How to Use:</p>
<p>Saturate a cotton pad with cleansing water and gently wipe across the face and eyes. No need to rinse.</p>
<p><br></p>
<p>Ideal For:</p>
<p>All skin types, including sensitive or easily irritated skin.</p>",atpgroupservices,Uncategorized,"","",true,Title,Default Title,,,,,,,,"",0.0,shopify,2,deny,manual,99.00,,true,false,"",https://cdn.shopify.com/s/files/1/0723/0744/1902/files/IMG-20250528-WA0012.jpg?v=1748449128,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
s-mone-cleansing-water-cotton-pads,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/IMG-20250528-WA0009.jpg?v=1748449128,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s-mone-cleansing-water-cotton-pads,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/IMG-20250528-WA0010.jpg?v=1748449128,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bella-sunflower-body-lotion,Bella Sunflower Body Lotion,"<div>Hydration, Protection &amp; Radiance – Naturally Gentle for Daily Use</div>
<div><br></div>
<div>Bella Sunflower Body Lotion is a lightweight, non-greasy formula developed for daily skin hydration and protection. Enriched with botanical oils and skin-conditioning agents, it supports smoother, brighter-looking skin while helping reduce dryness caused by sun exposure and environmental stress.</div>
<div><br></div>
<div>Highlights:</div>
<div><span> • Daily Hydration: Helps maintain moisture throughout the day with Sodium Hyaluronate and GO-VC</span></div>
<div><span> • Sun Care Support: With Titanium Dioxide and Eusolex OCR to assist in protecting the skin from daily sun exposure</span></div>
<div><span> • Even Skin Tone: Contains Nanowhite complex to improve overall skin appearance and clarity over time</span></div>
<div><span> • Soothing Botanical Oils: Includes Defensil Plus and Melacare Oil—naturally derived to support sensitive or irritated skin</span></div>
<div><span> • Non-Greasy Feel: Fast-absorbing, suitable for all skin types including dry and sensitive skin</span></div>
<div><br></div>
<div>Main Ingredients:</div>
<div><span> • Titanium Dioxide – Mineral-based sunscreen agent</span></div>
<div><span> • Eusolex OCR – Organic UV filter</span></div>
<div><span> • Sodium Hyaluronate – Moisture retention</span></div>
<div><span> • GO-VC (Stable Vitamin C Derivative) – Supports brighter skin tone</span></div>
<div><span> • Nanowhite – A blend of Glucosamine, Arbutin, and Kojic Dipalmitate for skin tone enhancement</span></div>
<div><span> • Melacare Oil &amp; Defensil Plus – Plant-based ingredients that soothe and nourish</span></div>
<div><span> • Algisium C – A marine-derived antioxidant to help maintain skin elasticity</span></div>
<div><br></div>
<div>How to Use:</div>
<div>Apply evenly on clean, dry body skin every morning after showering. Suitable for daily use.</div>",atpgroupservices,Health & Beauty > Personal Care > Cosmetics > Skin Care > Lotions & Moisturizers,"","",true,Title,Default Title,,,,,,,,"",0.0,shopify,4,deny,manual,85.00,,true,false,"",https://cdn.shopify.com/s/files/1/0723/0744/1902/files/WhatsAppImage2025-05-28at23.12.35_b4f39aa8.jpg?v=1748482382,1,"",false,,,2592,,,,,,,,,,,,,,,,,,,titanium-dioxide; vitamin-c,hydrating; protecting; soothing,,,,,,,,,,,,,,,,lotion,,,,all-skin-types; dry; sensitive,,,,,kg,,,active
bella-sunflower-body-lotion,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/WhatsApp_Image_2025-05-28_at_23.12.35_26d89fcc.jpg?v=1748482398,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bella-sunflower-body-lotion,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/WhatsAppImage2025-05-28at23.12.35_e1aa88d8.jpg?v=1748482382,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
click-plus-women-s-wellness-supplement,CLICK PLUS – Women’s Wellness Supplement,"<p class=""p1""><strong><span class=""s1"">Feel Balanced. Look Radiant. Age Gracefully.</span></strong><span class=""s2""></span></p>
<p class=""p1""><span class=""s2"">Click Plus is a specially formulated dietary supplement designed to support modern women’s wellbeing from the inside out. Infused with </span><span class=""s1"">Bio-Phytoestrogen Innovation</span><span class=""s2"">, it helps maintain natural balance, enhance vitality, and promote youthful, glowing skin.</span><span class=""s2""></span></p>
<p class=""p1""><span class=""s2"">Made with 100% carefully selected ingredients from trusted global sources—Japan, France, Switzerland, India—each capsule delivers a powerful blend of </span><span class=""s1"">plant extracts, antioxidants, collagen, and essential nutrients</span><span class=""s2""> that work in harmony with the female body.</span></p>
<hr>
<h3></h3>
<h3><span class=""s1"">Key Wellness &amp; Beauty Benefits</span></h3>
<ul>
<li>
<p class=""p1""><span class=""s1"">Supports women’s natural hormonal balance</span></p>
</li>
<li>
<p class=""p1""><span class=""s1"">Promotes youthful, firm, and glowing skin</span></p>
</li>
<li>
<p class=""p1""><span class=""s1"">Nourishes the body with collagen for hair, skin &amp; nails</span></p>
</li>
<li>
<p class=""p1""><span class=""s1"">Boosts skin hydration, brightness, and elasticity</span></p>
</li>
<li>
<p class=""p1""><span class=""s1"">Helps maintain energy, mood, and emotional balance</span></p>
</li>
<li>
<p class=""p1""><span class=""s1"">Rich in antioxidants to help protect against early aging</span></p>
</li>
<li>
<p class=""p1""><span class=""s1"">Supports skin protection from environmental stressors</span></p>
</li>
<li>
<p class=""p1""><span class=""s1"">Provides daily support for internal and external wellness</span></p>
</li>
</ul>
<p class=""p3""> </p>
<hr>
<h3></h3>
<h3><span class=""s1"">Key Ingredients &amp; What They Do</span></h3>
<p class=""p3""> </p>
<ul>
<li>
<p class=""p1""><strong><span class=""s1"">Dong Quai</span></strong><span class=""s2""> – Traditionally used to support feminine vitality and overall wellbeing.</span></p>
</li>
<li>
<p class=""p1""><strong><span class=""s1"">Goji Berry</span></strong><span class=""s2""><strong> </strong>– Helps support blood strength, immunity, and female vitality.</span></p>
</li>
<li>
<p class=""p1""><strong><span class=""s1"">Soy Protein Isolate</span></strong><span class=""s2""><strong> </strong>– A plant-based source of phytoestrogens to support balance, skin tone, and bone wellness.</span></p>
</li>
<li>
<p class=""p1""><strong><span class=""s1"">Fenugreek Extract</span></strong><span class=""s2""><strong> </strong>– Known for supporting mood and inner balance during hormonal fluctuations.</span></p>
</li>
<li>
<p class=""p1""><strong><span class=""s1"">Green Tea Extract</span></strong><span class=""s2""><strong> </strong>– Naturally supports skin clarity, oil balance, and radiance.</span></p>
</li>
<li>
<p class=""p1""><strong><span class=""s1"">Acerola Cherry</span></strong><span class=""s2""> – A powerful natural source of Vitamin C to support skin tone and collagen synthesis.</span></p>
</li>
<li>
<p class=""p1""><strong><span class=""s1"">Pine Bark Extract (France)</span></strong><span class=""s2""> – High in antioxidants to support skin brightness and elasticity.</span></p>
</li>
<li>
<p class=""p1""><strong><span class=""s1"">Pomegranate Extract</span></strong><span class=""s2""><strong> </strong>– Helps enhance skin clarity and youthful appearance.</span></p>
</li>
<li>
<p class=""p1""><strong><span class=""s1"">Hydrolyzed Fish Collagen (Japan)</span></strong><span class=""s2""> – Supports skin firmness, moisture, and strength of hair and nails.</span></p>
</li>
<li>
<p class=""p1""><strong><span class=""s1"">Lycopene 10% (Switzerland)</span></strong><span class=""s2""><strong> </strong>– Helps defend skin from aging effects and environmental damage.</span></p>
</li>
<li>
<p class=""p1""><strong><span class=""s1"">Coenzyme Q10</span></strong><span class=""s2""><strong> </strong>– Supports skin renewal and a radiant glow.</span></p>
</li>
<li>
<p class=""p1""><strong><span class=""s1"">Black Pepper Extract (India)</span></strong><span class=""s2""> – Boosts nutrient absorption and metabolism.</span></p>
</li>
<li>
<p class=""p1""><strong><span class=""s1"">D-Alpha Tocopheryl Acid Succinate</span></strong><span class=""s2""><strong> </strong>– A potent form of Vitamin E to protect skin from oxidative stress.</span></p>
</li>
<li>
<p class=""p1""><strong><span class=""s1"">Alpha Lipoic Acid</span></strong><span class=""s2""> – Promotes skin health, clarity, and smooth texture.</span></p>
</li>
</ul>
<p class=""p3""> </p>
<hr>
<h3>Contains: 30 Capsules</h3>
<h3><span class=""s1""></span></h3>
<h3><span class=""s1"">How to Use</span></h3>
<p class=""p1""><span class=""s2"">Take </span><span class=""s1"">1 capsule daily</span><span class=""s2""> before bedtime with water.</span></p>
<h3></h3>
<h3><span class=""s1"">Important Notice </span></h3>
<p class=""p1""><span class=""s2"">This product is </span><span class=""s1"">not intended to diagnose, treat, or prevent any disease</span><span class=""s2"">. It is a </span><span class=""s1"">food supplement</span><span class=""s2""> designed to support overall wellness as part of a healthy lifestyle. For adult women only.</span></p>",atpgroupservices,Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements > Herbal Supplements,"","",true,Title,Default Title,,,,,,,,"",0.0,shopify,1,deny,manual,185.00,,true,false,"",https://cdn.shopify.com/s/files/1/0723/0744/1902/files/IMG_4909.jpg?v=1750591258,1,"",false,,,,,adult,,,,,,,,,,,adults,,,,,,,,,soy-protein; collagen; green-tea; vitamin-c; vitamin-e,,,,,,,,,,,,,,,,,,,,,,,kg,,75.00,active
click-plus-women-s-wellness-supplement,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/DSC_1437.jpg?v=1750591258,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
click-plus-women-s-wellness-supplement,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/IMG_4908.jpg?v=1750591258,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
click-plus-women-s-wellness-supplement,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/IMG_4904.jpg?v=1750591258,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
advanced-damage-hair-shampoo-intensive-repair-conditioner,Advanced Damage Hair Shampoo + Intensive Repair Conditioner,"<h3><span class=""s1"">Full Damage Repair + Deep Scalp Nourishment</span></h3>
<p class=""p3""><span class=""s2"">This combo is your go-to for dry, frizzy, or chemically treated hair. The BODY CHEER </span><span class=""s3"">Advanced Damage Shampoo </span><span class=""s2"">works with the </span><span class=""s3"">Intensive Repair Conditioner</span><span class=""s2""> to deeply rebuild, hydrate, and strengthen every strand — from the roots to the tips.</span><span class=""s2""></span></p>
<p class=""p3""> </p>
<h4><span class=""s1"">Benefits:</span></h4>
<ul>
<li>
<p class=""p1""><span class=""s1"">Restores damaged and chemically treated hair</span></p>
</li>
<li>
<p class=""p1""><span class=""s1"">Adds healthy weight and natural volume to hair</span></p>
</li>
<li>
<p class=""p1""><span class=""s1"">Deep-cleanses scalp and hair without stripping moisture</span></p>
</li>
<li>
<p class=""p1""><span class=""s1"">Shields hair from pollution, chemical buildup, and external stress</span></p>
</li>
<li>
<p class=""p1""><span class=""s1"">Strengthens hair structure using </span><span class=""s2"">Hydrolyzed Keratin</span></p>
</li>
<li>
<p class=""p1""><span class=""s1"">Improves elasticity with </span><span class=""s2"">17 types of Amino Acids</span></p>
</li>
<li>
<p class=""p1""><span class=""s1"">Hydrates with </span><span class=""s2"">Vitamin B5</span><span class=""s1""> to reduce breakage</span></p>
</li>
<li>
<p class=""p1""><span class=""s1"">Replenishes hair protein and structure with </span><span class=""s2"">Collagen</span></p>
</li>
<li>
<p class=""p1""><span class=""s1"">Prevents hair fall and thinning with </span><span class=""s2"">11 Oriental Herbal Extracts</span></p>
</li>
<li>
<p class=""p1""><span class=""s1"">Controls frizz and smooths texture with </span><span class=""s2"">Argan Oil</span></p>
</li>
<li>
<p class=""p1""><span class=""s1"">Nourishes scalp for long-term hair growth support</span></p>
</li>
<li>
<p class=""p1""><span class=""s1"">Leaves hair shiny, soft, and manageable</span></p>
</li>
</ul>
<p class=""p2""> </p>
<p class=""p3""><span class=""s2"">Use this set for consistent, visible recovery from dryness, dullness, and split ends.</span></p>",atpgroupservices,Health & Beauty > Personal Care > Hair Care > Shampoo & Conditioner > Shampoo & Conditioner Sets,"","",true,Title,Default Title,,,,,,,,"",0.0,shopify,0,deny,manual,150.00,,true,true,"",https://cdn.shopify.com/s/files/1/0723/0744/1902/files/Shampoo_Conditioner_ADSNPD_4.jpg?v=1750593905,1,"",false,,,,,,,,,,,,,,,,,,,,,,keratin; collagen; argan-oil; vitamin-e,,,,,,,,,,,,,,,,,,,,damaged; dry; frizzy; treated,,,,,,kg,,50.00,active
advanced-damage-hair-shampoo-intensive-repair-conditioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/Shampoo_Conditioner_ADS_NPD_6.jpg?v=1750593920,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
advanced-damage-hair-shampoo-intensive-repair-conditioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/IMG_4918.jpg?v=1750593938,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
advanced-damage-hair-shampoo-intensive-repair-conditioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/IMG_4919.jpg?v=1750593951,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
advanced-damage-hair-shampoo-intensive-repair-conditioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/IMG_4921.jpg?v=1750593969,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
advanced-damage-hair-shampoo-intensive-repair-conditioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/IMG_4920.jpg?v=1750593984,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
advanced-damage-hair-shampoo-intensive-repair-conditioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/IMG_4922.jpg?v=1750593995,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gray-care-hair-shampoo-intensive-repair-conditioner,Gray Care Hair Shampoo + Intensive Repair Conditioner,"<div><strong>Anti-Gray Power + Intensive Hair Restoration</strong></div>
<div>This set is designed for women dealing with early signs of graying or dull hair. The Gray Care Shampoo stimulates melanin for color recovery, while the Intensive Repair Conditioner nourishes deeply and strengthens hair from within.</div>
<div><br></div>
<div>
<strong>Benefits</strong> </div>
<div>
<span class=""Apple-tab-span""> </span>•<span class=""Apple-tab-span""> </span>Reduces appearance of gray hairs with Melanogray™</div>
<div>
<span class=""Apple-tab-span""> </span>•<span class=""Apple-tab-span""> </span>Increases natural black hair pigmentation</div>
<div>
<span class=""Apple-tab-span""> </span>•<span class=""Apple-tab-span""> </span>Stimulates melanin production for natural color revival</div>
<div>
<span class=""Apple-tab-span""> </span>•<span class=""Apple-tab-span""> </span>Repairs and nourishes damaged hair strands</div>
<div>
<span class=""Apple-tab-span""> </span>•<span class=""Apple-tab-span""> </span>Increases hair elasticity with Hydrolyzed Keratin</div>
<div>
<span class=""Apple-tab-span""> </span>•<span class=""Apple-tab-span""> </span>Strengthens hair fibers using 17 Amino Acids</div>
<div>
<span class=""Apple-tab-span""> </span>•<span class=""Apple-tab-span""> </span>Moisturizes and smooths hair with Vitamin B5</div>
<div>
<span class=""Apple-tab-span""> </span>•<span class=""Apple-tab-span""> </span>Boosts volume and body without heaviness</div>
<div>
<span class=""Apple-tab-span""> </span>•<span class=""Apple-tab-span""> </span>Conditions and softens with Argan Oil</div>
<div>
<span class=""Apple-tab-span""> </span>•<span class=""Apple-tab-span""> </span>Treats scalp and reduces hair loss using 11 Herbal Extracts</div>
<div>
<span class=""Apple-tab-span""> </span>•<span class=""Apple-tab-span""> </span>Enhances natural shine and hair softness</div>
<div>
<span class=""Apple-tab-span""> </span>•<span class=""Apple-tab-span""> </span>Helps prevent further hair damage and split ends</div>
<div><br></div>
<div>Ideal for those who want a younger, healthier hair look while fighting dullness and early graying — all without coloring or harsh treatments.</div>",atpgroupservices,Health & Beauty > Personal Care > Hair Care > Shampoo & Conditioner > Shampoo & Conditioner Sets,"","",true,Title,Default Title,,,,,,,,"",0.0,shopify,0,deny,manual,150.00,,true,false,"",https://cdn.shopify.com/s/files/1/0723/0744/1902/files/Shampoo_Conditioner_ADSNPD_2.jpg?v=1750594261,1,"",false,,,,,adult,,,,,,,,,,,adults,,,,,,argan-oil; keratin; vitamin-e,,,,,,,,,,,,,,,,,,,,gray; dull; split,,,female,,,kg,,50.00,active
gray-care-hair-shampoo-intensive-repair-conditioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/Shampoo_Conditioner_ADS_NPD_6.jpg?v=1750593920,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gray-care-hair-shampoo-intensive-repair-conditioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/IMG_4917.jpg?v=1750594308,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gray-care-hair-shampoo-intensive-repair-conditioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/IMG_4919.jpg?v=1750593951,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gray-care-hair-shampoo-intensive-repair-conditioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/IMG_4922.jpg?v=1750593995,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gray-care-hair-shampoo-intensive-repair-conditioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/IMG_4920.jpg?v=1750593984,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gray-care-hair-shampoo-intensive-repair-conditioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/IMG_4921.jpg?v=1750593969,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
